OrderID,CustomerID,OrderDateKey,ShippedDateKey,DeliveredDateKey,SalesChannelID,OrderStatus,PaymentMethod,ShippingMethod,DiscountCode,OrderDiscountAmount,ShippingRevenue,ShippingCost,GiftWrapping,OrderCurrency
500821,1633,20240521,20240523.0,,1,Shipped,Apple Pay,Evri Standard,,0.0,0.0,3.21,True,GBP
500822,2012,20240521,20240522.0,20240526.0,1,Delivered,Mastercard,Evri Standard,,0.0,3.99,3.75,False,GBP
500823,1192,20240521,20240523.0,20240527.0,2,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,4.31,False,GBP
500824,1428,20240521,20240523.0,20240525.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.28,False,GBP
500825,1258,20240521,,,1,Cancelled,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
500826,2467,20240521,20240523.0,20240524.0,1,Delivered,PayPal,Evri Standard,,0.0,0.0,3.07,False,GBP
500827,1115,20240521,,,1,Processing,Google Pay,Evri Standard,,0.0,0.0,2.89,True,GBP
500828,1671,20240521,20240523.0,20240524.0,2,Delivered,Apple Pay,Evri Standard,,0.0,0.0,2.86,True,GBP
500829,1382,20240521,20240523.0,20240527.0,2,Delivered,Apple Pay,DPD Next Day,,0.0,6.99,6.45,False,GBP
500830,1302,20240522,20240524.0,20240525.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,4.26,False,GBP
500831,2338,20240522,20240525.0,20240529.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.18,False,GBP
500832,2496,20240522,20240524.0,20240526.0,1,Delivered,Visa,Evri Standard,,0.0,0.0,3.37,True,GBP
500833,2449,20240522,20240524.0,20240529.0,1,Delivered,Mastercard,Royal Mail Tracked 48,WELCOME5,5.0,3.99,4.28,True,GBP
500834,1021,20240523,20240526.0,20240529.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.82,False,GBP
500835,2458,20240523,20240526.0,20240529.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,3.99,4.38,False,GBP
500836,1864,20240523,20240526.0,20240528.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.14,False,GBP
500837,1433,20240524,20240527.0,20240528.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.84,False,GBP
500838,2406,20240524,20240526.0,20240529.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
500839,1115,20240524,20240527.0,20240528.0,2,Delivered,Apple Pay,Evri Standard,LOYALTY5,5.0,0.0,2.84,False,GBP
500840,2276,20240524,20240525.0,20240527.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,3.99,5.06,False,GBP
500841,1109,20240525,20240527.0,,2,Shipped,Mastercard,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,3.45,False,GBP
500842,1462,20240525,20240527.0,20240531.0,2,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.68,False,GBP
500843,2057,20240525,20240528.0,20240602.0,1,Delivered,Google Pay,DPD Next Day,WELCOME5,5.0,6.99,6.95,False,GBP
500844,2362,20240525,20240528.0,20240531.0,2,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.49,False,GBP
500845,1571,20240525,20240526.0,20240527.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.5,False,GBP
500846,1366,20240525,20240527.0,20240531.0,1,Delivered,PayPal,Evri Standard,,0.0,3.99,3.25,False,GBP
500847,2494,20240526,20240528.0,20240601.0,1,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,6.73,False,GBP
500848,1782,20240526,20240527.0,20240531.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,5.05,False,GBP
500849,1232,20240526,20240528.0,20240602.0,1,Delivered,PayPal,Evri Standard,,0.0,0.0,2.94,False,GBP
500850,1232,20240526,20240528.0,20240601.0,1,Delivered,Visa,DPD Next Day,WELCOME5,5.0,0.0,7.88,False,GBP
500851,1020,20240526,20240527.0,20240528.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.83,True,GBP
500852,1579,20240526,20240529.0,20240530.0,2,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.48,False,GBP
500853,2276,20240526,20240529.0,20240602.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.52,False,GBP
500854,1872,20240527,20240528.0,20240601.0,1,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.54,False,GBP
500855,1777,20240527,20240530.0,20240602.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.08,True,GBP
500856,2057,20240527,20240528.0,20240602.0,2,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.84,False,GBP
500857,1382,20240528,20240529.0,20240603.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.23,False,GBP
500858,1491,20240528,20240531.0,20240601.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.47,True,GBP
500859,2259,20240528,20240531.0,20240604.0,2,Delivered,Visa,Royal Mail Tracked 24,WELCOME5,5.0,0.0,4.52,False,GBP
500860,1273,20240528,20240530.0,20240604.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.64,True,GBP
500861,1323,20240528,20240530.0,20240604.0,1,Delivered,PayPal,Evri Standard,,0.0,0.0,3.4,False,GBP
500862,1078,20240528,20240529.0,20240602.0,1,Delivered,Mastercard,Evri Standard,,0.0,3.99,3.79,False,GBP
500863,2052,20240528,20240530.0,20240604.0,1,Delivered,PayPal,Royal Mail Tracked 24,,0.0,3.99,5.15,False,GBP
500864,1045,20240529,20240531.0,20240602.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.72,False,GBP
500865,2148,20240529,20240601.0,20240604.0,1,Delivered,PayPal,DPD Next Day,,0.0,0.0,7.66,False,GBP
500866,1722,20240529,20240530.0,20240531.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.79,False,GBP
500867,1959,20240529,20240531.0,20240604.0,2,Delivered,Mastercard,DPD Next Day,,0.0,0.0,6.4,False,GBP
500868,2131,20240529,20240531.0,20240602.0,2,Delivered,Mastercard,Evri Standard,LOYALTY5,5.0,0.0,3.16,False,GBP
500869,1207,20240529,20240531.0,20240605.0,1,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.93,False,GBP
500870,1806,20240530,20240531.0,20240603.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.28,True,GBP
500871,1327,20240530,20240531.0,20240604.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.34,False,GBP
500872,1038,20240530,20240531.0,20240602.0,2,Delivered,PayPal,Evri Standard,,0.0,0.0,3.0,False,GBP
500873,2461,20240531,20240601.0,20240604.0,2,Delivered,PayPal,Evri Standard,,0.0,0.0,3.38,False,GBP
500874,1142,20240531,20240603.0,20240605.0,2,Delivered,PayPal,Royal Mail Tracked 24,WELCOME5,5.0,0.0,5.05,False,GBP
500875,1480,20240531,20240602.0,20240604.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.79,False,GBP
500876,1357,20240531,20240601.0,20240606.0,2,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,5.15,False,GBP
500877,1348,20240531,20240603.0,,1,Shipped,Google Pay,Royal Mail Tracked 48,,0.0,0.0,4.12,False,GBP
500878,1442,20240531,20240603.0,20240608.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.02,False,GBP
500879,1786,20240531,20240603.0,20240605.0,1,Delivered,PayPal,Royal Mail Tracked 24,,0.0,3.99,5.15,False,GBP
500880,1287,20240531,,,2,Processing,Apple Pay,Evri Standard,WELCOME5,5.0,3.99,3.7,False,GBP
500881,2186,20240531,20240601.0,20240605.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,3.99,4.85,False,GBP
500882,1405,20240601,20240604.0,20240608.0,3,Delivered,Visa,Evri Standard,,0.0,0.0,2.81,True,GBP
500883,1993,20240601,20240602.0,20240607.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.69,False,GBP
500884,1384,20240601,20240604.0,20240605.0,2,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.94,False,GBP
500885,2113,20240601,20240604.0,20240608.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,3.99,5.03,True,GBP
500886,1571,20240602,20240604.0,20240605.0,2,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,5.05,False,GBP
500887,1409,20240602,20240605.0,20240610.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.8,False,GBP
500888,2223,20240602,20240605.0,20240607.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.85,False,GBP
500889,1724,20240602,,,3,Cancelled,Mastercard,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
500890,1114,20240602,20240605.0,20240608.0,2,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.61,False,GBP
500891,1273,20240602,20240605.0,20240609.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.57,True,GBP
500892,1487,20240602,20240604.0,20240608.0,3,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.36,False,GBP
500893,1259,20240602,20240603.0,20240606.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.01,False,GBP
500894,2299,20240603,20240606.0,20240608.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,4.37,False,GBP
500895,1813,20240603,20240604.0,20240607.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.75,False,GBP
500896,1330,20240603,20240606.0,20240608.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.8,False,GBP
500897,1128,20240603,20240604.0,20240605.0,3,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.68,False,GBP
500898,2474,20240603,20240604.0,20240607.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.53,False,GBP
500899,1515,20240603,20240606.0,20240610.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.78,False,GBP
500900,2056,20240604,20240606.0,20240607.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.15,False,GBP
500901,2284,20240604,20240606.0,20240608.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.22,False,GBP
500902,1759,20240604,20240606.0,20240610.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.56,False,GBP
500903,1259,20240604,20240607.0,20240609.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.59,False,GBP
500904,1366,20240604,20240607.0,20240610.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.54,False,GBP
500905,2086,20240605,20240606.0,20240607.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.5,False,GBP
500906,2496,20240606,20240608.0,20240611.0,1,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.97,False,GBP
500907,1132,20240606,20240609.0,20240614.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,WELCOME5,5.0,0.0,4.54,False,GBP
500908,2490,20240606,20240608.0,20240611.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.31,False,GBP
500909,1806,20240606,20240607.0,20240611.0,1,Delivered,Visa,Evri Standard,,0.0,3.99,3.03,False,GBP
500910,1327,20240606,20240607.0,20240609.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.14,False,GBP
500911,2461,20240607,,,3,Cancelled,Visa,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
500912,1864,20240607,20240610.0,20240611.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.95,False,GBP
500913,1302,20240607,20240610.0,20240615.0,2,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.64,False,GBP
500914,2362,20240607,20240610.0,20240614.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.13,False,GBP
500915,1020,20240608,20240610.0,20240612.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.66,False,GBP
500916,1569,20240608,20240611.0,20240612.0,1,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.16,False,GBP
500917,2224,20240608,20240611.0,20240614.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.55,False,GBP
500918,1430,20240608,20240611.0,20240614.0,1,Delivered,Mastercard,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.17,False,GBP
500919,1287,20240608,20240609.0,,1,Shipped,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.51,False,GBP
500920,1971,20240608,20240609.0,20240613.0,1,Delivered,Google Pay,Evri Standard,,0.0,0.0,2.86,False,GBP
500921,2291,20240608,20240609.0,20240614.0,1,Delivered,PayPal,DPD Next Day,,0.0,0.0,8.14,False,GBP
500922,1838,20240609,20240610.0,20240611.0,1,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,5.07,False,GBP
500923,1239,20240609,20240610.0,20240615.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.39,True,GBP
500924,1120,20240609,20240611.0,20240615.0,3,Delivered,PayPal,Evri Standard,,0.0,0.0,3.25,False,GBP
500925,2042,20240609,20240610.0,20240611.0,3,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.33,False,GBP
500926,1470,20240609,20240612.0,20240614.0,3,Delivered,Google Pay,DPD Next Day,,0.0,0.0,7.18,False,GBP
500927,1448,20240610,20240611.0,20240612.0,1,Delivered,PayPal,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,4.16,False,GBP
500928,2438,20240610,20240611.0,20240614.0,1,Delivered,Visa,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,4.24,True,GBP
500929,2276,20240610,20240613.0,20240614.0,1,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.08,False,GBP
500930,1906,20240610,20240613.0,20240616.0,3,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.66,False,GBP
500931,1906,20240610,20240611.0,20240612.0,1,Delivered,Mastercard,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.62,False,GBP
500932,1752,20240610,20240611.0,20240614.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,5.13,False,GBP
500933,1165,20240611,20240614.0,20240619.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.12,False,GBP
500934,1207,20240611,20240613.0,20240618.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.46,False,GBP
500935,1018,20240611,20240613.0,20240618.0,2,Delivered,Mastercard,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.13,False,GBP
500936,1497,20240612,20240615.0,20240616.0,2,Delivered,PayPal,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.69,False,GBP
500937,1428,20240612,20240615.0,20240620.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,3.99,3.53,False,GBP
500938,2137,20240612,20240613.0,20240614.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.24,False,GBP
500939,1409,20240612,20240614.0,20240618.0,3,Delivered,Google Pay,DPD Next Day,,0.0,0.0,6.3,False,GBP
500940,2298,20240612,20240613.0,20240615.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.66,False,GBP
500941,2156,20240612,20240614.0,20240617.0,2,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.28,True,GBP
500942,1633,20240613,20240615.0,20240616.0,3,Delivered,PayPal,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.21,False,GBP
500943,1524,20240613,20240616.0,20240620.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.38,False,GBP
500944,1540,20240613,20240616.0,20240620.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.16,False,GBP
500945,2047,20240613,20240615.0,20240617.0,3,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.52,False,GBP
500946,2295,20240614,20240617.0,,2,Shipped,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.67,False,GBP
500947,2177,20240614,,,2,Cancelled,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
500948,1128,20240614,20240617.0,,3,Shipped,Visa,Royal Mail Tracked 24,LOYALTY5,5.0,0.0,4.71,False,GBP
500949,1781,20240614,20240615.0,20240620.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.64,True,GBP
500950,1007,20240614,20240616.0,20240621.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,4.15,False,GBP
500951,1431,20240614,20240615.0,20240616.0,2,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.62,False,GBP
500952,2202,20240614,20240617.0,20240621.0,3,Delivered,PayPal,Evri Standard,,0.0,0.0,3.59,False,GBP
500953,1112,20240615,20240618.0,20240620.0,3,Delivered,Google Pay,Royal Mail Tracked 48,,0.0,0.0,3.58,False,GBP
500954,1916,20240615,20240616.0,20240617.0,3,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.39,False,GBP
500955,1424,20240615,20240618.0,20240619.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,4.87,False,GBP
500956,1906,20240615,20240617.0,,3,Shipped,Apple Pay,Evri Standard,,0.0,0.0,3.73,False,GBP
500957,1787,20240615,20240617.0,20240621.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.39,True,GBP
500958,1853,20240615,20240618.0,20240622.0,1,Delivered,Visa,DPD Next Day,,0.0,0.0,7.92,False,GBP
500959,1678,20240615,20240616.0,20240621.0,2,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,5.02,False,GBP
500960,1848,20240616,20240617.0,20240619.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.34,False,GBP
500961,1173,20240616,20240619.0,20240623.0,3,Delivered,Apple Pay,Evri Standard,WELCOME5,5.0,0.0,3.79,False,GBP
500962,1287,20240616,20240617.0,20240621.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,4.06,False,GBP
500963,2380,20240616,20240617.0,20240622.0,1,Delivered,PayPal,Evri Standard,,0.0,0.0,3.06,False,GBP
500964,1935,20240616,20240618.0,20240620.0,1,Delivered,Google Pay,DPD Next Day,,0.0,0.0,7.48,False,GBP
500965,2222,20240616,20240618.0,20240623.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.4,False,GBP
500966,2057,20240616,20240619.0,20240624.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.96,False,GBP
500967,1056,20240616,20240617.0,20240622.0,1,Delivered,Visa,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.64,False,GBP
500968,2301,20240616,20240617.0,20240620.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,3.99,4.15,False,GBP
500969,1640,20240616,20240619.0,20240622.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.73,True,GBP
500970,1525,20240617,20240619.0,20240621.0,2,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,0.0,5.2,False,GBP
500971,1916,20240617,20240618.0,20240622.0,2,Delivered,Mastercard,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.3,False,GBP
500972,1801,20240618,20240620.0,20240624.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.29,False,GBP
500973,2377,20240618,20240621.0,20240626.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.95,False,GBP
500974,2352,20240618,20240620.0,20240622.0,1,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.06,False,GBP
500975,2116,20240618,20240619.0,20240623.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.41,False,GBP
500976,1811,20240618,20240619.0,20240620.0,3,Delivered,Apple Pay,Royal Mail Tracked 48,WELCOME5,5.0,0.0,3.66,False,GBP
500977,2329,20240618,20240621.0,20240623.0,1,Delivered,Visa,Royal Mail Tracked 48,,0.0,3.99,4.32,False,GBP
500978,1928,20240618,20240619.0,20240620.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,3.99,3.66,False,GBP
500979,1993,20240618,20240620.0,20240625.0,3,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.02,False,GBP
500980,2204,20240618,20240619.0,20240624.0,1,Delivered,PayPal,Royal Mail Tracked 24,WELCOME5,5.0,0.0,5.07,True,GBP
500981,2353,20240619,20240622.0,20240625.0,2,Delivered,PayPal,Evri Standard,,0.0,0.0,3.02,False,GBP
500982,1030,20240619,20240621.0,20240622.0,1,Delivered,Apple Pay,Evri Standard,,0.0,3.99,3.08,False,GBP
500983,1112,20240619,20240622.0,20240627.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.22,False,GBP
500984,2154,20240619,20240621.0,20240626.0,2,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.07,False,GBP
500985,2156,20240619,20240620.0,20240621.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.06,False,GBP
500986,1806,20240619,20240622.0,20240626.0,2,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.83,False,GBP
500987,1073,20240619,,,2,Cancelled,Mastercard,Royal Mail Tracked 48,,0.0,0.0,0.0,False,GBP
500988,1524,20240620,20240621.0,20240622.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.53,False,GBP
500989,1572,20240620,20240621.0,20240626.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.42,False,GBP
500990,2276,20240620,20240621.0,20240626.0,3,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.34,False,GBP
500991,1872,20240620,20240621.0,20240625.0,2,Delivered,Visa,Evri Standard,,0.0,0.0,3.67,False,GBP
500992,2433,20240620,20240623.0,20240626.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.55,False,GBP
500993,1381,20240620,20240622.0,20240625.0,1,Delivered,Visa,Royal Mail Tracked 24,,0.0,0.0,4.79,True,GBP
500994,1714,20240620,20240623.0,20240626.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,3.99,3.56,True,GBP
500995,1573,20240620,20240623.0,20240625.0,3,Delivered,Apple Pay,Evri Standard,,0.0,0.0,3.37,False,GBP
500996,2054,20240621,20240623.0,20240627.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,4.34,False,GBP
500997,1524,20240621,20240624.0,20240629.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.55,True,GBP
500998,1586,20240621,20240622.0,20240626.0,3,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,4.28,False,GBP
500999,2270,20240621,20240623.0,20240627.0,2,Delivered,PayPal,Royal Mail Tracked 24,,0.0,0.0,4.42,False,GBP
501000,2047,20240622,20240625.0,20240628.0,3,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.68,False,GBP
501001,2284,20240622,20240624.0,20240629.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.51,True,GBP
501002,1722,20240622,20240625.0,20240626.0,3,Delivered,Mastercard,DPD Next Day,,0.0,0.0,7.16,True,GBP
501003,2184,20240622,20240624.0,20240629.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.87,False,GBP
501004,1754,20240622,20240624.0,20240628.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.29,False,GBP
501005,1109,20240622,20240624.0,20240626.0,2,Delivered,Google Pay,Evri Standard,,0.0,0.0,3.02,False,GBP
501006,1115,20240622,20240624.0,20240629.0,3,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.76,False,GBP
501007,1371,20240623,20240624.0,20240629.0,2,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.47,False,GBP
501008,1232,20240623,20240625.0,20240627.0,3,Delivered,Visa,Evri Standard,,0.0,0.0,3.5,False,GBP
501009,1078,20240623,20240624.0,20240629.0,2,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.89,False,GBP
501010,2360,20240623,20240626.0,20240630.0,3,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,3.62,False,GBP
501011,1671,20240623,20240624.0,20240628.0,3,Delivered,Apple Pay,Royal Mail Tracked 24,,0.0,0.0,4.28,False,GBP
501012,1018,20240624,20240626.0,20240630.0,3,Delivered,Google Pay,Evri Standard,,0.0,3.99,3.69,False,GBP
501013,1759,20240624,20240627.0,20240630.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,WELCOME5,5.0,0.0,4.2,False,GBP
501014,1542,20240624,20240625.0,20240629.0,2,Delivered,Google Pay,DPD Next Day,,0.0,0.0,8.03,False,GBP
501015,1104,20240624,20240626.0,20240630.0,1,Delivered,Mastercard,Royal Mail Tracked 24,WELCOME5,5.0,0.0,4.46,False,GBP
501016,2329,20240624,20240627.0,20240629.0,2,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,7.92,False,GBP
501017,1132,20240625,20240626.0,20240701.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,4.34,False,GBP
501018,1433,20240625,20240626.0,20240627.0,1,Delivered,Mastercard,Royal Mail Tracked 24,,0.0,0.0,4.85,False,GBP
501019,1480,20240625,20240626.0,20240627.0,3,Delivered,Google Pay,Royal Mail Tracked 24,WELCOME5,5.0,3.99,4.51,False,GBP
501020,2113,20240625,20240628.0,20240630.0,1,Delivered,Apple Pay,Evri Standard,,0.0,0.0,2.85,False,GBP
501021,1369,20240625,20240627.0,20240629.0,3,Delivered,Visa,Evri Standard,WELCOME5,5.0,0.0,3.18,False,GBP
501022,1804,20240625,20240628.0,20240629.0,2,Delivered,Visa,Royal Mail Tracked 48,,0.0,0.0,3.82,True,GBP
501023,1928,20240625,20240626.0,20240629.0,2,Delivered,PayPal,DPD Next Day,,0.0,0.0,7.25,False,GBP
501024,1132,20240625,20240628.0,20240630.0,1,Delivered,Mastercard,Evri Standard,,0.0,0.0,3.37,False,GBP
501025,1203,20240625,20240627.0,20240630.0,1,Delivered,Google Pay,Royal Mail Tracked 24,,0.0,3.99,4.5,False,GBP
501026,1515,20240625,20240626.0,20240630.0,2,Delivered,Mastercard,Royal Mail Tracked 48,LOYALTY5,5.0,0.0,4.35,True,GBP
501027,2460,20240626,20240628.0,20240702.0,1,Delivered,Mastercard,Royal Mail Tracked 48,,0.0,0.0,4.29,False,GBP
501028,1008,20240626,20240628.0,20240701.0,3,Delivered,Visa,DPD Next Day,,0.0,6.99,6.56,False,GBP
501029,1061,20240626,20240628.0,20240703.0,1,Delivered,PayPal,Royal Mail Tracked 48,,0.0,0.0,3.82,False,GBP
501030,1801,20240626,20240627.0,20240702.0,2,Delivered,PayPal,Royal Mail Tracked 48,LOYALTY5,5.0,3.99,3.53,True,GBP
501031,1644,20240626,20240629.0,20240702.0,1,Delivered,Apple Pay,Royal Mail Tracked 48,,0.0,0.0,3.51,False,GBP
501032,2414,20240626,20240627.0,,3,Shipped,Visa,Royal Mail Tracked 24,,0.0,0.0,4.4,False,GBP
501033,1189,20240626,20240628.0,20240629.0,2,Delivered,Apple Pay,DPD Next Day,,0.0,0.0,8.07,False,GBP
